list,order,item,audio,condition,concept,prime,colour_repetition,prime_description,target_description,boxed_object,target_noun,target_colour,target_pattern,prime_noun,prime_colour,target_pattern,prime_pattern,filler_prime_category,filler_target_category,target_object,distractor1_sameN_sameC_DiffP,distractor2_sameN_DiffC_sameP,distractor4_sameN_DiffC_DiffP,distractor3_DiffNoun_sameC_sameP,distractor6_DiffN_SameC_DiffP,distractor5_repeated_diffN_diffColor_sameP,distractor7_non_repeated_prime_DiffN_DiffC_DiffP,alternative noun,alternative colour,alternative pattern,targetPosition,distractor1_sameN_sameC_DiffP,distractor2_sameN_DiffC_sameP,distractor4_sameN_DiffC_DiffP,distractor3_DiffNoun_sameC_sameP,distractor6_repeated_prime_DiffN_SameC_DiffP,distractor5_repeated_diffN_diffColor_sameP,distractor7_non_repeated_prime_DiffN_DiffC_DiffP,expTrials,targetImg,boxPos,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,recordingName
5,48,30,30_CP_RC_non.mp3,3,CP,RC,non-repeated,The green cap that's chequered,red striped kite,kite_red_striped,kite,red,striped,cap,green,striped,chequered,,,kite_red_striped,kite_red_chequered,kite_green_striped,kite_green_chequered,cap_red_striped,cap_red_chequered,cap_green_striped,cap_green_chequered,cap,green,chequered,6,5,8,4,3,1,2,7,Y,7,6,cap_red_chequered.png,cap_green_striped.png,cap_red_striped.png,kite_green_chequered.png,kite_red_chequered.png,kite_red_striped.png,cap_green_chequered.png,kite_green_striped.png,Y_List5_Order48_Item-30_Cond3
6,48,30,30_CP_RC_rep.mp3,4,CP,RC,repeated,The green cap that's striped,red striped kite,kite_red_striped,kite,red,striped,cap,green,striped,striped,,,kite_red_striped,kite_red_chequered,kite_green_striped,kite_green_chequered,cap_red_striped,cap_red_chequered,cap_green_striped,cap_green_chequered,cap,green,chequered,6,5,8,4,3,1,2,7,Y,2,6,cap_red_chequered.png,cap_green_striped.png,cap_red_striped.png,kite_green_chequered.png,kite_red_chequered.png,kite_red_striped.png,cap_green_chequered.png,kite_green_striped.png,Y_List6_Order48_Item-30_Cond4
7,48,30,30_PC_AAN_non.mp3,5,PC,AAN,non-repeated,The chequered green cap,red striped kite,kite_red_striped,kite,red,striped,cap,green,striped,chequered,,,kite_red_striped,kite_red_chequered,kite_green_striped,kite_green_chequered,cap_red_striped,cap_red_chequered,cap_green_striped,cap_green_chequered,cap,green,chequered,6,5,8,4,3,1,2,7,Y,7,6,cap_red_chequered.png,cap_green_striped.png,cap_red_striped.png,kite_green_chequered.png,kite_red_chequered.png,kite_red_striped.png,cap_green_chequered.png,kite_green_striped.png,Y_List7_Order48_Item-30_Cond5
8,48,30,30_PC_AAN_rep.mp3,6,PC,AAN,repeated,The striped green cap,red striped kite,kite_red_striped,kite,red,striped,cap,green,striped,striped,,,kite_red_striped,kite_red_chequered,kite_green_striped,kite_green_chequered,cap_red_striped,cap_red_chequered,cap_green_striped,cap_green_chequered,cap,green,chequered,6,5,8,4,3,1,2,7,Y,2,6,cap_red_chequered.png,cap_green_striped.png,cap_red_striped.png,kite_green_chequered.png,kite_red_chequered.png,kite_red_striped.png,cap_green_chequered.png,kite_green_striped.png,Y_List8_Order48_Item-30_Cond6
1,49,f17,f17RC.mp3,9,,RC,,The alligator that's facing right,small alligator that's facing left,,alligator,,,alligator,,,,directionoun category,size,alligatorSmallLeft,,,,,,,,,,,,,,,,,,,N,5,2,helicopterLargeLeft.png,alligatorSmallLeft.png,alligatorSmallRight.png,helicopterLargeLeft.png,alligatorLargeRight.png,helicopterLargeLeft.png,alligatorLargeLeft.png,helicopterLargeLeft.png,N_List1_Order49_Item-f17_Cond9
2,49,f17,f17RC.mp3,9,,RC,,The alligator that's facing right,small alligator that's facing left,,alligator,,,alligator,,,,directionoun category,size,alligatorSmallLeft,,,,,,,,,,,,,,,,,,,N,5,2,helicopterLargeLeft.png,alligatorSmallLeft.png,alligatorSmallRight.png,helicopterLargeLeft.png,alligatorLargeRight.png,helicopterLargeLeft.png,alligatorLargeLeft.png,helicopterLargeLeft.png,N_List2_Order49_Item-f17_Cond9
3,49,f17,f17RC.mp3,9,,RC,,The alligator that's facing right,small alligator that's facing left,,alligator,,,alligator,,,,directionoun category,size,alligatorSmallLeft,,,,,,,,,,,,,,,,,,,N,5,2,helicopterLargeLeft.png,alligatorSmallLeft.png,alligatorSmallRight.png,helicopterLargeLeft.png,alligatorLargeRight.png,helicopterLargeLeft.png,alligatorLargeLeft.png,helicopterLargeLeft.png,N_List3_Order49_Item-f17_Cond9
4,49,f17,f17RC.mp3,9,,RC,,The alligator that's facing right,small alligator that's facing left,,alligator,,,alligator,,,,directionoun category,size,alligatorSmallLeft,,,,,,,,,,,,,,,,,,,N,5,2,helicopterLargeLeft.png,alligatorSmallLeft.png,alligatorSmallRight.png,helicopterLargeLeft.png,alligatorLargeRight.png,helicopterLargeLeft.png,alligatorLargeLeft.png,helicopterLargeLeft.png,N_List4_Order49_Item-f17_Cond9
5,49,f17,f17RC.mp3,9,,RC,,The alligator that's facing right,small alligator that's facing left,,alligator,,,alligator,,,,directionoun category,size,alligatorSmallLeft,,,,,,,,,,,,,,,,,,,N,5,2,helicopterLargeLeft.png,alligatorSmallLeft.png,alligatorSmallRight.png,helicopterLargeLeft.png,alligatorLargeRight.png,helicopterLargeLeft.png,alligatorLargeLeft.png,helicopterLargeLeft.png,N_List5_Order49_Item-f17_Cond9
6,49,f17,f17RC.mp3,9,,RC,,The alligator that's facing right,small alligator that's facing left,,alligator,,,alligator,,,,directionoun category,size,alligatorSmallLeft,,,,,,,,,,,,,,,,,,,N,5,2,helicopterLargeLeft.png,alligatorSmallLeft.png,alligatorSmallRight.png,helicopterLargeLeft.png,alligatorLargeRight.png,helicopterLargeLeft.png,alligatorLargeLeft.png,helicopterLargeLeft.png,N_List6_Order49_Item-f17_Cond9
7,49,f17,f17RC.mp3,9,,RC,,The alligator that's facing right,small alligator that's facing left,,alligator,,,alligator,,,,directionoun category,size,alligatorSmallLeft,,,,,,,,,,,,,,,,,,,N,5,2,helicopterLargeLeft.png,alligatorSmallLeft.png,alligatorSmallRight.png,helicopterLargeLeft.png,alligatorLargeRight.png,helicopterLargeLeft.png,alligatorLargeLeft.png,helicopterLargeLeft.png,N_List7_Order49_Item-f17_Cond9
8,49,f17,f17RC.mp3,9,,RC,,The alligator that's facing right,small alligator that's facing left,,alligator,,,alligator,,,,directionoun category,size,alligatorSmallLeft,,,,,,,,,,,,,,,,,,,N,5,2,helicopterLargeLeft.png,alligatorSmallLeft.png,alligatorSmallRight.png,helicopterLargeLeft.png,alligatorLargeRight.png,helicopterLargeLeft.png,alligatorLargeLeft.png,helicopterLargeLeft.png,N_List8_Order49_Item-f17_Cond9
1,50,24,24_PC_AAN_non.mp3,5,PC,AAN,non-repeated,The spotted red iron,blue chequered shoe,shoe_blue_chequered,shoe,blue,chequered,iron,red,chequered,spotted,,,shoe_blue_chequered,shoe_blue_spotted,shoe_red_chequered,shoe_red_spotted,iron_blue_chequered,iron_blue_spotted,iron_red_chequered,iron_red_spotted,iron,red,spotted,5,3,7,2,4,8,1,6,Y,6,5,iron_red_chequered.png,shoe_red_spotted.png,shoe_blue_spotted.png,iron_blue_chequered.png,shoe_blue_chequered.png,iron_red_spotted.png,shoe_red_chequered.png,iron_blue_spotted.png,Y_List1_Order50_Item-24_Cond5
2,50,24,24_PC_AAN_rep.mp3,6,PC,AAN,repeated,The chequered red iron,blue chequered shoe,shoe_blue_chequered,shoe,blue,chequered,iron,red,chequered,chequered,,,shoe_blue_chequered,shoe_blue_spotted,shoe_red_chequered,shoe_red_spotted,iron_blue_chequered,iron_blue_spotted,iron_red_chequered,iron_red_spotted,iron,red,spotted,5,3,7,2,4,8,1,6,Y,1,5,iron_red_chequered.png,shoe_red_spotted.png,shoe_blue_spotted.png,iron_blue_chequered.png,shoe_blue_chequered.png,iron_red_spotted.png,shoe_red_chequered.png,iron_blue_spotted.png,Y_List2_Order50_Item-24_Cond6
3,50,24,24_PC_RC_non.mp3,7,PC,RC,non-repeated,The spotted iron that's red,blue chequered shoe,shoe_blue_chequered,shoe,blue,chequered,iron,red,chequered,spotted,,,shoe_blue_chequered,shoe_blue_spotted,shoe_red_chequered,shoe_red_spotted,iron_blue_chequered,iron_blue_spotted,iron_red_chequered,iron_red_spotted,iron,red,spotted,5,3,7,2,4,8,1,6,Y,6,5,iron_red_chequered.png,shoe_red_spotted.png,shoe_blue_spotted.png,iron_blue_chequered.png,shoe_blue_chequered.png,iron_red_spotted.png,shoe_red_chequered.png,iron_blue_spotted.png,Y_List3_Order50_Item-24_Cond7
4,50,24,24_PC_RC_rep.mp3,8,PC,RC,repeated,The chequered iron that's red,blue chequered shoe,shoe_blue_chequered,shoe,blue,chequered,iron,red,chequered,chequered,,,shoe_blue_chequered,shoe_blue_spotted,shoe_red_chequered,shoe_red_spotted,iron_blue_chequered,iron_blue_spotted,iron_red_chequered,iron_red_spotted,iron,red,spotted,5,3,7,2,4,8,1,6,Y,1,5,iron_red_chequered.png,shoe_red_spotted.png,shoe_blue_spotted.png,iron_blue_chequered.png,shoe_blue_chequered.png,iron_red_spotted.png,shoe_red_chequered.png,iron_blue_spotted.png,Y_List4_Order50_Item-24_Cond8
5,50,24,24_CP_AAN_non.mp3,1,CP,AAN,non-repeated,The red spotted iron,blue chequered shoe,shoe_blue_chequered,shoe,blue,chequered,iron,red,chequered,spotted,,,shoe_blue_chequered,shoe_blue_spotted,shoe_red_chequered,shoe_red_spotted,iron_blue_chequered,iron_blue_spotted,iron_red_chequered,iron_red_spotted,iron,red,spotted,5,3,7,2,4,8,1,6,Y,6,5,iron_red_chequered.png,shoe_red_spotted.png,shoe_blue_spotted.png,iron_blue_chequered.png,shoe_blue_chequered.png,iron_red_spotted.png,shoe_red_chequered.png,iron_blue_spotted.png,Y_List5_Order50_Item-24_Cond1
6,50,24,24_CP_AAN_rep.mp3,2,CP,AAN,repeated,The red chequered iron,blue chequered shoe,shoe_blue_chequered,shoe,blue,chequered,iron,red,chequered,chequered,,,shoe_blue_chequered,shoe_blue_spotted,shoe_red_chequered,shoe_red_spotted,iron_blue_chequered,iron_blue_spotted,iron_red_chequered,iron_red_spotted,iron,red,spotted,5,3,7,2,4,8,1,6,Y,1,5,iron_red_chequered.png,shoe_red_spotted.png,shoe_blue_spotted.png,iron_blue_chequered.png,shoe_blue_chequered.png,iron_red_spotted.png,shoe_red_chequered.png,iron_blue_spotted.png,Y_List6_Order50_Item-24_Cond2
7,50,24,24_CP_RC_non.mp3,3,CP,RC,non-repeated,The red iron that's spotted,blue chequered shoe,shoe_blue_chequered,shoe,blue,chequered,iron,red,chequered,spotted,,,shoe_blue_chequered,shoe_blue_spotted,shoe_red_chequered,shoe_red_spotted,iron_blue_chequered,iron_blue_spotted,iron_red_chequered,iron_red_spotted,iron,red,spotted,5,3,7,2,4,8,1,6,Y,6,5,iron_red_chequered.png,shoe_red_spotted.png,shoe_blue_spotted.png,iron_blue_chequered.png,shoe_blue_chequered.png,iron_red_spotted.png,shoe_red_chequered.png,iron_blue_spotted.png,Y_List7_Order50_Item-24_Cond3
8,50,24,24_CP_RC_rep.mp3,4,CP,RC,repeated,The red iron that's chequered,blue chequered shoe,shoe_blue_chequered,shoe,blue,chequered,iron,red,chequered,chequered,,,shoe_blue_chequered,shoe_blue_spotted,shoe_red_chequered,shoe_red_spotted,iron_blue_chequered,iron_blue_spotted,iron_red_chequered,iron_red_spotted,iron,red,spotted,5,3,7,2,4,8,1,6,Y,1,5,iron_red_chequered.png,shoe_red_spotted.png,shoe_blue_spotted.png,iron_blue_chequered.png,shoe_blue_chequered.png,iron_red_spotted.png,shoe_red_chequered.png,iron_blue_spotted.png,Y_List8_Order50_Item-24_Cond4
1,51,f01,f01.mp3,9,,AN,,The large anchor,anchor facing left,,anchor,,,anchor,,,,size,direction,anchorRedSmall,,,,,,,,,,,,,,,,,,,N,2,1,anchorRedSmall.png,anchorRedLargeRight.png,turtleGreenLargeRight.png,turtleGreenSmallLeft.png,donkeyLargeRight.png,turtleGreenSmallRight.png,anchorRedSmallRight.png,turtleGreenLargeLeft.png,N_List1_Order51_Item-f01_Cond9
2,51,f01,f01.mp3,9,,AN,,The large anchor,anchor facing left,,anchor,,,anchor,,,,size,direction,anchorRedSmall,,,,,,,,,,,,,,,,,,,N,2,1,anchorRedSmall.png,anchorRedLargeRight.png,turtleGreenLargeRight.png,turtleGreenSmallLeft.png,donkeyLargeRight.png,turtleGreenSmallRight.png,anchorRedSmallRight.png,turtleGreenLargeLeft.png,N_List2_Order51_Item-f01_Cond9
3,51,f01,f01.mp3,9,,AN,,The large anchor,anchor facing left,,anchor,,,anchor,,,,size,direction,anchorRedSmall,,,,,,,,,,,,,,,,,,,N,2,1,anchorRedSmall.png,anchorRedLargeRight.png,turtleGreenLargeRight.png,turtleGreenSmallLeft.png,donkeyLargeRight.png,turtleGreenSmallRight.png,anchorRedSmallRight.png,turtleGreenLargeLeft.png,N_List3_Order51_Item-f01_Cond9
4,51,f01,f01.mp3,9,,AN,,The large anchor,anchor facing left,,anchor,,,anchor,,,,size,direction,anchorRedSmall,,,,,,,,,,,,,,,,,,,N,2,1,anchorRedSmall.png,anchorRedLargeRight.png,turtleGreenLargeRight.png,turtleGreenSmallLeft.png,donkeyLargeRight.png,turtleGreenSmallRight.png,anchorRedSmallRight.png,turtleGreenLargeLeft.png,N_List4_Order51_Item-f01_Cond9
5,51,f01,f01.mp3,9,,AN,,The large anchor,anchor facing left,,anchor,,,anchor,,,,size,direction,anchorRedSmall,,,,,,,,,,,,,,,,,,,N,2,1,anchorRedSmall.png,anchorRedLargeRight.png,turtleGreenLargeRight.png,turtleGreenSmallLeft.png,donkeyLargeRight.png,turtleGreenSmallRight.png,anchorRedSmallRight.png,turtleGreenLargeLeft.png,N_List5_Order51_Item-f01_Cond9
6,51,f01,f01.mp3,9,,AN,,The large anchor,anchor facing left,,anchor,,,anchor,,,,size,direction,anchorRedSmall,,,,,,,,,,,,,,,,,,,N,2,1,anchorRedSmall.png,anchorRedLargeRight.png,turtleGreenLargeRight.png,turtleGreenSmallLeft.png,donkeyLargeRight.png,turtleGreenSmallRight.png,anchorRedSmallRight.png,turtleGreenLargeLeft.png,N_List6_Order51_Item-f01_Cond9
7,51,f01,f01.mp3,9,,AN,,The large anchor,anchor facing left,,anchor,,,anchor,,,,size,direction,anchorRedSmall,,,,,,,,,,,,,,,,,,,N,2,1,anchorRedSmall.png,anchorRedLargeRight.png,turtleGreenLargeRight.png,turtleGreenSmallLeft.png,donkeyLargeRight.png,turtleGreenSmallRight.png,anchorRedSmallRight.png,turtleGreenLargeLeft.png,N_List7_Order51_Item-f01_Cond9
8,51,f01,f01.mp3,9,,AN,,The large anchor,anchor facing left,,anchor,,,anchor,,,,size,direction,anchorRedSmall,,,,,,,,,,,,,,,,,,,N,2,1,anchorRedSmall.png,anchorRedLargeRight.png,turtleGreenLargeRight.png,turtleGreenSmallLeft.png,donkeyLargeRight.png,turtleGreenSmallRight.png,anchorRedSmallRight.png,turtleGreenLargeLeft.png,N_List8_Order51_Item-f01_Cond9
1,52,21,21_CP_RC_non.mp3,3,CP,RC,non-repeated,The red handbag that's striped,green spotted stool,stool_green_spotted,stool,green,spotted,handbag,red,spotted,striped,,,stool_green_spotted,stool_green_striped,stool_red_spotted,stool_red_striped,handbag_green_spotted,handbag_green_striped,handbag_red_spotted,handbag_red_striped,handbag,red,striped,7,2,8,4,5,6,3,1,Y,1,7,handbag_red_striped.png,stool_green_striped.png,handbag_red_spotted.png,stool_red_striped.png,handbag_green_spotted.png,handbag_green_striped.png,stool_green_spotted.png,stool_red_spotted.png,Y_List1_Order52_Item-21_Cond3
2,52,21,21_CP_RC_rep.mp3,4,CP,RC,repeated,The red handbag that's spotted,green spotted stool,stool_green_spotted,stool,green,spotted,handbag,red,spotted,spotted,,,stool_green_spotted,stool_green_striped,stool_red_spotted,stool_red_striped,handbag_green_spotted,handbag_green_striped,handbag_red_spotted,handbag_red_striped,handbag,red,striped,7,2,8,4,5,6,3,1,Y,3,7,handbag_red_striped.png,stool_green_striped.png,handbag_red_spotted.png,stool_red_striped.png,handbag_green_spotted.png,handbag_green_striped.png,stool_green_spotted.png,stool_red_spotted.png,Y_List2_Order52_Item-21_Cond4
3,52,21,21_PC_AAN_non.mp3,5,PC,AAN,non-repeated,The striped red handbag,green spotted stool,stool_green_spotted,stool,green,spotted,handbag,red,spotted,striped,,,stool_green_spotted,stool_green_striped,stool_red_spotted,stool_red_striped,handbag_green_spotted,handbag_green_striped,handbag_red_spotted,handbag_red_striped,handbag,red,striped,7,2,8,4,5,6,3,1,Y,1,7,handbag_red_striped.png,stool_green_striped.png,handbag_red_spotted.png,stool_red_striped.png,handbag_green_spotted.png,handbag_green_striped.png,stool_green_spotted.png,stool_red_spotted.png,Y_List3_Order52_Item-21_Cond5
4,52,21,21_PC_AAN_rep.mp3,6,PC,AAN,repeated,The spotted red handbag,green spotted stool,stool_green_spotted,stool,green,spotted,handbag,red,spotted,spotted,,,stool_green_spotted,stool_green_striped,stool_red_spotted,stool_red_striped,handbag_green_spotted,handbag_green_striped,handbag_red_spotted,handbag_red_striped,handbag,red,striped,7,2,8,4,5,6,3,1,Y,3,7,handbag_red_striped.png,stool_green_striped.png,handbag_red_spotted.png,stool_red_striped.png,handbag_green_spotted.png,handbag_green_striped.png,stool_green_spotted.png,stool_red_spotted.png,Y_List4_Order52_Item-21_Cond6
5,52,21,21_PC_RC_non.mp3,7,PC,RC,non-repeated,The striped handbag that's red,green spotted stool,stool_green_spotted,stool,green,spotted,handbag,red,spotted,striped,,,stool_green_spotted,stool_green_striped,stool_red_spotted,stool_red_striped,handbag_green_spotted,handbag_green_striped,handbag_red_spotted,handbag_red_striped,handbag,red,striped,7,2,8,4,5,6,3,1,Y,1,7,handbag_red_striped.png,stool_green_striped.png,handbag_red_spotted.png,stool_red_striped.png,handbag_green_spotted.png,handbag_green_striped.png,stool_green_spotted.png,stool_red_spotted.png,Y_List5_Order52_Item-21_Cond7
6,52,21,21_PC_RC_rep.mp3,8,PC,RC,repeated,The spotted handbag that's red,green spotted stool,stool_green_spotted,stool,green,spotted,handbag,red,spotted,spotted,,,stool_green_spotted,stool_green_striped,stool_red_spotted,stool_red_striped,handbag_green_spotted,handbag_green_striped,handbag_red_spotted,handbag_red_striped,handbag,red,striped,7,2,8,4,5,6,3,1,Y,3,7,handbag_red_striped.png,stool_green_striped.png,handbag_red_spotted.png,stool_red_striped.png,handbag_green_spotted.png,handbag_green_striped.png,stool_green_spotted.png,stool_red_spotted.png,Y_List6_Order52_Item-21_Cond8
7,52,21,21_CP_AAN_non.mp3,1,CP,AAN,non-repeated,The red striped handbag,green spotted stool,stool_green_spotted,stool,green,spotted,handbag,red,spotted,striped,,,stool_green_spotted,stool_green_striped,stool_red_spotted,stool_red_striped,handbag_green_spotted,handbag_green_striped,handbag_red_spotted,handbag_red_striped,handbag,red,striped,7,2,8,4,5,6,3,1,Y,1,7,handbag_red_striped.png,stool_green_striped.png,handbag_red_spotted.png,stool_red_striped.png,handbag_green_spotted.png,handbag_green_striped.png,stool_green_spotted.png,stool_red_spotted.png,Y_List7_Order52_Item-21_Cond1
8,52,21,21_CP_AAN_rep.mp3,2,CP,AAN,repeated,The red spotted handbag,green spotted stool,stool_green_spotted,stool,green,spotted,handbag,red,spotted,spotted,,,stool_green_spotted,stool_green_striped,stool_red_spotted,stool_red_striped,handbag_green_spotted,handbag_green_striped,handbag_red_spotted,handbag_red_striped,handbag,red,striped,7,2,8,4,5,6,3,1,Y,3,7,handbag_red_striped.png,stool_green_striped.png,handbag_red_spotted.png,stool_red_striped.png,handbag_green_spotted.png,handbag_green_striped.png,stool_green_spotted.png,stool_red_spotted.png,Y_List8_Order52_Item-21_Cond2
1,53,f34,f34.mp3,9,,N,,The chisel,small moon,,moon,,,chisel,,,,noun category,size,moonBlueSmallLeft,,,,,,,,,,,,,,,,,,,N,4,7,moonBlueLargeLeft.png,handleGreenLarge.png,handleGreenLarge.png,chiselBlueLarge.png,handleGreenLarge.png,handleBlueLarge.png,moonBlueSmallLeft.png,handleGreenLarge.png,N_List1_Order53_Item-f34_Cond9
2,53,f34,f34.mp3,9,,N,,The chisel,small moon,,moon,,,chisel,,,,noun category,size,moonBlueSmallLeft,,,,,,,,,,,,,,,,,,,N,4,7,moonBlueLargeLeft.png,handleGreenLarge.png,handleGreenLarge.png,chiselBlueLarge.png,handleGreenLarge.png,handleBlueLarge.png,moonBlueSmallLeft.png,handleGreenLarge.png,N_List2_Order53_Item-f34_Cond9
3,53,f34,f34.mp3,9,,N,,The chisel,small moon,,moon,,,chisel,,,,noun category,size,moonBlueSmallLeft,,,,,,,,,,,,,,,,,,,N,4,7,moonBlueLargeLeft.png,handleGreenLarge.png,handleGreenLarge.png,chiselBlueLarge.png,handleGreenLarge.png,handleBlueLarge.png,moonBlueSmallLeft.png,handleGreenLarge.png,N_List3_Order53_Item-f34_Cond9
4,53,f34,f34.mp3,9,,N,,The chisel,small moon,,moon,,,chisel,,,,noun category,size,moonBlueSmallLeft,,,,,,,,,,,,,,,,,,,N,4,7,moonBlueLargeLeft.png,handleGreenLarge.png,handleGreenLarge.png,chiselBlueLarge.png,handleGreenLarge.png,handleBlueLarge.png,moonBlueSmallLeft.png,handleGreenLarge.png,N_List4_Order53_Item-f34_Cond9
5,53,f34,f34.mp3,9,,N,,The chisel,small moon,,moon,,,chisel,,,,noun category,size,moonBlueSmallLeft,,,,,,,,,,,,,,,,,,,N,4,7,moonBlueLargeLeft.png,handleGreenLarge.png,handleGreenLarge.png,chiselBlueLarge.png,handleGreenLarge.png,handleBlueLarge.png,moonBlueSmallLeft.png,handleGreenLarge.png,N_List5_Order53_Item-f34_Cond9
6,53,f34,f34.mp3,9,,N,,The chisel,small moon,,moon,,,chisel,,,,noun category,size,moonBlueSmallLeft,,,,,,,,,,,,,,,,,,,N,4,7,moonBlueLargeLeft.png,handleGreenLarge.png,handleGreenLarge.png,chiselBlueLarge.png,handleGreenLarge.png,handleBlueLarge.png,moonBlueSmallLeft.png,handleGreenLarge.png,N_List6_Order53_Item-f34_Cond9
7,53,f34,f34.mp3,9,,N,,The chisel,small moon,,moon,,,chisel,,,,noun category,size,moonBlueSmallLeft,,,,,,,,,,,,,,,,,,,N,4,7,moonBlueLargeLeft.png,handleGreenLarge.png,handleGreenLarge.png,chiselBlueLarge.png,handleGreenLarge.png,handleBlueLarge.png,moonBlueSmallLeft.png,handleGreenLarge.png,N_List7_Order53_Item-f34_Cond9
8,53,f34,f34.mp3,9,,N,,The chisel,small moon,,moon,,,chisel,,,,noun category,size,moonBlueSmallLeft,,,,,,,,,,,,,,,,,,,N,4,7,moonBlueLargeLeft.png,handleGreenLarge.png,handleGreenLarge.png,chiselBlueLarge.png,handleGreenLarge.png,handleBlueLarge.png,moonBlueSmallLeft.png,handleGreenLarge.png,N_List8_Order53_Item-f34_Cond9
1,54,18,18_CP_RC_rep.mp3,4,CP,RC,repeated,The red screwdriver that's striped,green striped guitar,guitar_green_striped,guitar,green,striped,screwdriver,red,striped,striped,,,guitar_green_striped,guitar_green_chequered,guitar_red_striped,guitar_red_chequered,screwdriver_green_striped,screwdriver_green_chequered,screwdriver_red_striped,screwdriver_red_chequered,screwdriver,red,chequered,8,3,5,1,4,6,7,2,Y,7,8,guitar_red_chequered.png,screwdriver_red_chequered.png,guitar_green_chequered.png,screwdriver_green_striped.png,guitar_red_striped.png,screwdriver_green_chequered.png,screwdriver_red_striped.png,guitar_green_striped.png,Y_List1_Order55_Item-18_Cond4
